src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,nnlm
a15b2,a15b2-a13b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,,root coordinatorlayout,duck go,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,search enter address,url view,,,,,activity main,,,,root coordinatorlayout,,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,,root coordinatorlayout,s,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,,root coordinatorlayout,privacy simplify,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,http www ic uci edu,url view,,,,,activity main,,,http www ic uci edu,url edittext,,,,,com stoutner privacybrowser activity main web view,,,0.6835760474205017
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,favorite icon,favorite icon,,,,com stoutner privacybrowser activity main web view,,world,0.4562878906726837
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,toggle javascript,java script,,,,com stoutner privacybrowser activity main web view,,,0.4235065281391144
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,root coordinatorlayout,option,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,root coordinatorlayout,open navigation drawer,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,root coordinatorlayout,duck go,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,http www ic uci edu,url view,,,,,activity main,,,,root coordinatorlayout,,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,root coordinatorlayout,s,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a13b2,4.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,0.0,http www ic uci edu,url view,,,,,activity main,,,,root coordinatorlayout,privacy simplify,,,,com stoutner privacybrowser activity main web view,,,0.3141072168946266
a15b2,a15b2-a14b2,0.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,skip,skip,,,,,activity main,,,,float button ok,,,,,activity browser,,check white,0.46645312011241913
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,skip,skip,,,,,activity main,,,changelog,dialog title,,,,,activity browser,,,0.31864004333813983
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,skip,skip,,,,,activity main,,,project site http github com scoute dich browser changelog blob master md version please read help dialog information  new track header button tab preview save website pdf show link context menu fix apply cookie whitelist switch scroll issue screen rotation update ui spanish translation thanks herman nu ez chinese smallgat,dialog,,,,,activity browser,,,0.3046749383211136
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,skip,skip,,,,,activity main,,,,float button help,,,,,activity browser,,icon help,0.3953235149383545
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,skip,skip,,,,,activity main,,,,float button setting,,,,,activity browser,,icon setting,0.42495210468769073
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,skip,skip,,,,,activity main,,,search type url,main omnibox input,,,,,activity browser,,,0.25986309846242267
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.GridView,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,home grid,,,,,activity browser,,,0.30754475854337215
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,open new tab,,,,,activity browser,,icon earth,0.37374086678028107
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,open bookmark,,,,,activity browser,,icon bookmark,0.441571444272995
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,open history,,,,,activity browser,,ic action history,0.3310537561774254
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,open pas,,,,,activity browser,,icon key,0.4082917273044586
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,omnibox refresh,,,,search type url,activity browser,,ic action refresh,0.3711548075079918
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,skip,skip,,,,,activity main,,,,omnibox overflow,,,,,activity browser,,ic action overflow,0.3619339391589165
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,skip,skip,,,,,activity main,,,http www ic uci edu,main omnibox input,,,,,activity browser,,,0.2077266126871109
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,uci donald bren school information computer science logo,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,skip,skip,,,,,activity main,,,,,search ic website,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,toggle navigation,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,stay safe check building occupancy,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,laptop desktop,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,mobile device,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,uci launch master data science professional program,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ToggleButton,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,read,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,previous,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,next,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.Image,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,slide,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,news highlight,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ToggleButton,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,view news,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,coronavirus resource,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,omnibox refresh,,,,http www ic uci edu,activity browser,,ic action refresh,0.3711548075079918
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,picture coronavirus link uci update,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,uci update,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,covid trend,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,covid model,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,coronavirus twitter map,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,technical resource,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,remote desktop instruction,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,require login,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,irvineweatherfclear,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,faculty recruitment,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,picture hal stern white board link recruitment page faculty,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ToggleButton,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,learn,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,live chat ,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ToggleButton,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,chat,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,upcoming event,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,december,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.Image,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,c seminar series hack bluetooth automate binary analysis zhiqiang lin,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,computer science seminar series proud present zhiqiang lin associate professor engineering ohio state university near range,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,be,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,dec,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,informatics seminar series youth digital infrastructure explore creation hybrid e sport network geographically isolated area kishonna gray,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.widget.ToggleButton,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,view calendar,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,donald bren school information computer science university california irvine hall ca,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,facebook,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,instagram,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,twitter,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,link,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,youtube,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,uci homepage,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,uci directory,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,faculty staff,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,employment,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,ic intranet,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,kay family foundation lab,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,facility,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,news,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,event,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,map direction,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,accessibility statement,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,safety procedure,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,privacy policy,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,apply,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,contact,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,,gift  ,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,3.0,skip,skip,,,,,activity main,,,,, uci donald bren school information computer science,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,search enter address,url view,,,,,activity main,,,search type url,main omnibox input,,,,,activity browser,,,0.44359222054481506
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,,float button ok,,,,,activity browser,,check white,0.463593989610672
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,search enter address,url view,,,,,activity main,,,changelog,dialog title,,,,,activity browser,,,0.3055713673432668
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,project site http github com scoute dich browser changelog blob master md version please read help dialog information  new track header button tab preview save website pdf show link context menu fix apply cookie whitelist switch scroll issue screen rotation update ui spanish translation thanks herman nu ez chinese smallgat,dialog,,,,,activity browser,,,0.3869107613960902
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,,float button help,,,,,activity browser,,icon help,0.43405237793922424
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search enter address,url view,,,,,activity main,,,,float button setting,,,,,activity browser,,icon setting,0.425031840801239
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.GridView,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,home grid,,,,,activity browser,,,0.31937375664711
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,open new tab,,,,,activity browser,,icon earth,0.43412575125694275
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,open bookmark,,,,,activity browser,,icon bookmark,0.4623456746339798
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,open history,,,,,activity browser,,ic action history,0.42425525188446045
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,open pas,,,,,activity browser,,icon key,0.3427327498793602
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,omnibox refresh,,,,search type url,activity browser,,ic action refresh,0.43712882697582245
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search enter address,url view,,,,,activity main,,,,omnibox overflow,,,,,activity browser,,ic action overflow,0.38733240216970444
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,uci donald bren school information computer science logo,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,search enter address,url view,,,,,activity main,,,,,search ic website,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,toggle navigation,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,stay safe check building occupancy,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,laptop desktop,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,mobile device,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,uci launch master data science professional program,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,read,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,previous,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,next,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,slide,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,news highlight,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,view news,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,coronavirus resource,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,omnibox refresh,,,,http www ic uci edu,activity browser,,ic action refresh,0.43712882697582245
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,picture coronavirus link uci update,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,uci update,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,covid trend,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,covid model,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,coronavirus twitter map,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,technical resource,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,remote desktop instruction,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,require login,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,irvineweatherfclear,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,faculty recruitment,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,picture hal stern white board link recruitment page faculty,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,learn,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,live chat ,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,,,activity browser,,,0.5666603446006775
a15b2,a15b2-a14b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,search enter address,url view,,,,,activity main,,,,,chat,,,,activity browser,,,0.5666603446006775
