src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,target_text,target_id,target_content_desc,target_hint,bert
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,mobile device,,0.6119199395179749
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,mc x mswe,,0.735765278339386
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search type url,main omnibox input,,,,,register,,0.5693226456642151
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,open accessibility menu,,0.7300792336463928
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search type url,main omnibox input,,,,,previous,,0.5378866791725159
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search type url,main omnibox input,,,,,next,,0.5157217979431152
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,search type url,main omnibox input,,,,,slide,,0.5572034120559692
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,news highlight,,0.6274000406265259
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search type url,main omnibox input,,,,,view news,,0.6782238483428955
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,dismiss,dismiss,,0.5154040455818176
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,coronavirus resource,,0.6699559092521667
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,picture coronavirus link uci update,,0.7614234685897827
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,uci update,,0.4967765510082245
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,covid trend,,0.6114072799682617
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,covid model,,0.7266426086425781
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,coronavirus twitter map,,0.7278921604156494
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,technical resource,,0.7144729495048523
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,remote desktop instruction,,0.781192421913147
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,require login,,0.7754891514778137
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,irvineweatherfmostly cloudy,,0.672545313835144
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,faculty recruitment,,0.6184580326080322
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,picture hal stern white board link recruitment page faculty,,0.7412325143814087
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,0.7152345776557922
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search type url,main omnibox input,,,,,learn,,0.5282526612281799
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,live chat ,,0.6698649525642395
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,0.765873908996582
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search type url,main omnibox input,,,,,chat,,0.6432149410247803
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,upcoming event,,0.6309626698493958
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,december,,0.44221287965774536
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,search type url,main omnibox input,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,0.7085974216461182
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,computer science seminar series proud present oleg yusim head product security edward lifesciences medical device introduce unique challenge,,0.718670129776001
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,be,,0.5537455677986145
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,dec,,0.39251673221588135
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,0.7543975710868835
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,mc x mswe virtual capstone showcase,,0.795596718788147
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search type url,main omnibox input,,,,,view calendar,,0.4972384572029114
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,donald bren school information computer science university california irvine hall ca,,0.6841222047805786
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,facebook,,0.5802623629570007
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,instagram,,0.6033449769020081
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,twitter,,0.5422511100769043
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,link,,0.6514700651168823
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,youtube,,0.5513708591461182
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,uci homepage,,0.5673627257347107
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,uci directory,,0.589896559715271
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,faculty staff,,0.5541455149650574
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,employment,,0.557122528553009
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,ic intranet,,0.7320065498352051
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,kay family foundation lab,,0.6402648091316223
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,facility,,0.5885606408119202
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,news,,0.5919618010520935
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,event,,0.5846741199493408
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,map direction,,0.3949296474456787
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,accessibility statement,,0.687322735786438
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,safety procedure,,0.594377875328064
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,privacy policy,,0.6295410990715027
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,apply,,0.5056131482124329
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,contact,,0.5646020174026489
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,,gift  ,,0.6131364107131958
a14b2,a14b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search type url,main omnibox input,,,,, uci donald bren school information computer science,,0.6594884991645813
a14b2,a14b2-a15b2,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,http www ic uci edu,main omnibox input,,,http www ic uci edu,url view,,,0.9269168376922607
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,main omnibox input,,,skip,skip,,,0.6361385583877563
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,main omnibox input,,,power privacy,title,,,0.7263386249542236
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,main omnibox input,,,take private browsing next level block ad content track across site bog page load time,,,,0.8124714493751526
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,main omnibox input,,,next,next,,,0.51138836145401
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,http www ic uci edu,main omnibox input,,,,menu view,option,,0.6008447408676147
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,http www ic uci edu,main omnibox input,,,,,firefox focus,,0.6878392696380615
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,http www ic uci edu,main omnibox input,,,http www ic uci edu,display url,,,0.9359759092330933
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,3.0,http www ic uci edu,main omnibox input,,,,security info,site security,,0.7437573075294495
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,http www ic uci edu,main omnibox input,,,,menu view,option,,0.6008447408676147
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,http www ic uci edu,main omnibox input,,,,erase,erase browsing history,,0.7010835409164429
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.webkit.WebView,fillable,clickable,3.0,http www ic uci edu,main omnibox input,,,,webview,web view,,0.734402596950531
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,clear view,clear input,,0.7533292770385742
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,uci donald bren school information computer science logo,,0.763603687286377
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,http www ic uci edu,main omnibox input,,,,,search ic website,,0.8108667135238647
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,toggle navigation,,0.6691807508468628
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,stay safe check building occupancy,,0.6421492099761963
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,laptop desktop,,0.6432473063468933
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,mobile device,,0.6112799644470215
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,mc x mswe,,0.7605754137039185
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,register,,0.6041844487190247
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,open accessibility menu,,0.6843752861022949
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,previous,,0.5932357311248779
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,next,,0.51138836145401
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,slide,,0.5782015323638916
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,news highlight,,0.6571484804153442
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,view news,,0.7298702597618103
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,dismiss,dismiss,,0.5422466993331909
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,coronavirus resource,,0.7082092761993408
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,picture coronavirus link uci update,,0.8355539441108704
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,uci update,,0.6265866756439209
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,covid trend,,0.6695786118507385
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,covid model,,0.7649832963943481
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,coronavirus twitter map,,0.7660986185073853
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,technical resource,,0.7927260398864746
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,remote desktop instruction,,0.715640127658844
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,require login,,0.6933175921440125
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,irvineweatherfmostly cloudy,,0.7431654334068298
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,faculty recruitment,,0.6613439321517944
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,picture hal stern white board link recruitment page faculty,,0.7984090447425842
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,0.7520551085472107
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,learn,,0.522047758102417
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,live chat ,,0.6905127763748169
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,0.7935782670974731
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,chat,,0.6158924102783203
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,upcoming event,,0.7128469944000244
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,december,,0.4702540636062622
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,0.7662261724472046
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,computer science seminar series proud present oleg yusim head product security edward lifesciences medical device introduce unique challenge,,0.787148118019104
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,be,,0.5391501784324646
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,dec,,0.47113218903541565
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,0.8105635046958923
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,mc x mswe virtual capstone showcase,,0.8610495328903198
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,view calendar,,0.4950020909309387
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,donald bren school information computer science university california irvine hall ca,,0.7731185555458069
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,facebook,,0.6326972842216492
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,instagram,,0.6234598755836487
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,twitter,,0.5566051006317139
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,link,,0.7167397141456604
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,youtube,,0.6216750741004944
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,uci homepage,,0.6922266483306885
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,uci directory,,0.7205865383148193
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,faculty staff,,0.6202872395515442
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,employment,,0.5650612711906433
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,ic intranet,,0.8069600462913513
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,kay family foundation lab,,0.7096395492553711
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,facility,,0.6568876504898071
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,news,,0.6447433829307556
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,event,,0.6439638137817383
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,map direction,,0.40812453627586365
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,accessibility statement,,0.7378217577934265
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,safety procedure,,0.6557707786560059
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,privacy policy,,0.6393308043479919
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,apply,,0.5266437530517578
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,contact,,0.5929402112960815
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,,gift  ,,0.6663131713867188
a14b2,a14b2-a15b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,main omnibox input,,,,, uci donald bren school information computer science,,0.7244478464126587
a13b2,a13b2-a11b2,0.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,http duckduckgo com kao kak,url edittext,,,search,search,,,0.5139642953872681
a13b2,a13b2-a11b2,0.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,http duckduckgo com kao kak,url edittext,,,,ui layout,option,,0.6322751045227051
a13b2,a13b2-a11b2,0.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,0.0,http duckduckgo com kao kak,url edittext,,,,arrow button,,,0.7004543542861938
a13b2,a13b2-a11b2,0.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,http duckduckgo com kao kak,url edittext,,,,ui layout,,,0.6239709854125977
a13b2,a13b2-a11b2,0.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http duckduckgo com kao kak,url edittext,,,,ui layout,search,,0.6935356855392456
a13b2,a13b2-a11b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,http duckduckgo com kao kak,url edittext,,,search,search,,,0.5139642953872681
a13b2,a13b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,http duckduckgo com kao kak,url edittext,,,,ui layout,option,,0.6322751045227051
a13b2,a13b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,0.0,http duckduckgo com kao kak,url edittext,,,,arrow button,,,0.7004543542861938
a13b2,a13b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,http duckduckgo com kao kak,url edittext,,,,ui layout,,,0.6239709854125977
a13b2,a13b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http duckduckgo com kao kak,url edittext,,,,ui layout,search,,0.6935356855392456
a13b2,a13b2-a11b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,http www ic uci edu,url edittext,,,http www ic uci edu,search,,,0.9275099039077759
a13b2,a13b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,http www ic uci edu,url edittext,,,,ui layout,option,,0.628873884677887
a13b2,a13b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,0.0,http www ic uci edu,url edittext,,,,arrow button,,,0.6397963166236877
a13b2,a13b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,http www ic uci edu,url edittext,,,,ui layout,,,0.6478011608123779
a13b2,a13b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,url edittext,,,,ui layout,search,,0.6695692539215088
a14b2,a14b2-a11b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,search type url,main omnibox input,,,search,search,,,0.5636053681373596
a14b2,a14b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,search type url,main omnibox input,,,,ui layout,option,,0.7187579870223999
a14b2,a14b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,0.0,search type url,main omnibox input,,,,arrow button,,,0.7603954672813416
a14b2,a14b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,search type url,main omnibox input,,,,ui layout,,,0.6847699284553528
a14b2,a14b2-a11b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,search type url,main omnibox input,,,,ui layout,search,,0.7436825633049011
a14b2,a14b2-a11b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,search type url,main omnibox input,,,search,search,,,0.5636053681373596
a14b2,a14b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,search type url,main omnibox input,,,,ui layout,option,,0.7187579870223999
a14b2,a14b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,0.0,search type url,main omnibox input,,,,arrow button,,,0.7603954672813416
a14b2,a14b2-a11b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0.0,search type url,main omnibox input,,,,ui layout,,,0.6847699284553528
