src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,use
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,nov,date,,,,,ru mail ui slide stack activity,0.6413310170173645
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,another rabbit hole,subject,,,,,ru mail ui slide stack activity,0.6513802409172058
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,checkbox,,,,,ru mail ui slide stack activity,0.6967734098434448
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,automate software engineering,snippet,,,,,ru mail ui slide stack activity,0.6668298840522766
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,  mail ru,sender,,,,,ru mail ui slide stack activity,0.6901111602783203
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,   mail ru     ,subject,,,,,ru mail ui slide stack activity,0.6420519948005676
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,                                                 ,snippet,,,,,ru mail ui slide stack activity,0.7648636102676392
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,google community team,sender,,,,,ru mail ui slide stack activity,0.6491173505783081
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,0.6583535671234131
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,0.5798998475074768
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.view.View,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,to,,,,,ru mail ui writemail write activity,0.586307168006897
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sm study gmail com,,,,,,ru mail ui writemail write activity,0.5152018666267395
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,navigate,,,,ru mail ui writemail write activity,0.5990790128707886
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,toolbar action send,send,,,,ru mail ui writemail write activity,0.7211306095123291
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,cc bcc,copy blind,,,,,ru mail ui writemail write activity,0.46446284651756287
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,edit text cc bcc,,,,,ru mail ui writemail write activity,0.516934335231781
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,subject,subject label,,,,,ru mail ui writemail write activity,0.4957948923110962
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,subject,,,,,ru mail ui writemail write activity,0.5582981109619141
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,add attach btn,,,,,ru mail ui writemail write activity,0.5687727332115173
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sent mail android,mailbox create new body,,,,,ru mail ui writemail write activity,0.5479272603988647
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,icstsuper cool,,,,,,ru mail ui writemail write activity,0.5677347183227539
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,icstsuper cool,subject,,,,,ru mail ui writemail write activity,0.5588605403900146
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,icstsuper cool body,mailbox create new body,,,,,ru mail ui writemail write activity,0.5744761228561401
a43b2,a43b2-a44b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,toggle btn,,,,,ru mail ui writemail write activity,0.5316486358642578
a43b2,a43b2-a44b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,subject,,,,,ru mail ui writemail write activity,,subject,,,,,ru mail ui writemail write activity,1.0
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,,toolbar action new,new message,,,,ru mail ui slide stack activity,0.5582981109619141
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,inbox,folder name,,,,,ru mail ui slide stack activity,0.6248231530189514
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,,drawer layout,navigate,,,,ru mail ui slide stack activity,0.590384840965271
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,,toolbar action search,search,,,,ru mail ui slide stack activity,0.5199233293533325
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,sm study,sender,,,,,ru mail ui slide stack activity,0.6637104749679565
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,nov,date,,,,,ru mail ui slide stack activity,0.6259801387786865
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,another rabbit hole,subject,,,,,ru mail ui slide stack activity,0.6644414663314819
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,,checkbox,,,,,ru mail ui slide stack activity,0.6296288371086121
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,automate software engineering,snippet,,,,,ru mail ui slide stack activity,0.5668599605560303
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,,to,,,,,ru mail ui writemail write activity,0.8883016109466553
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,sm study gmail com,,,,,,ru mail ui writemail write activity,0.7500365972518921
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,,,navigate,,,,ru mail ui writemail write activity,0.8408488631248474
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,,toolbar action send,send,,,,ru mail ui writemail write activity,0.6851574182510376
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,copy blind,,,,,ru mail ui writemail write activity,0.7270450592041016
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,subject,,,,,ru mail ui writemail write activity,,edit text cc bcc,,,,,ru mail ui writemail write activity,0.739129900932312
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,subject,subject label,,,,,ru mail ui writemail write activity,0.9026122689247131
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,,add attach btn,,,,,ru mail ui writemail write activity,0.6964107751846313
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,subject,,,,,ru mail ui writemail write activity,sent mail android,mailbox create new body,,,,,ru mail ui writemail write activity,0.6315833926200867
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,subject,,,,,ru mail ui writemail write activity,icstsuper cool,subject,,,,,ru mail ui writemail write activity,0.8755380511283875
a43b2,a43b2-a44b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,,subject,,,,,ru mail ui writemail write activity,,toggle btn,,,,,ru mail ui writemail write activity,0.7347146272659302
a43b2,a43b2-a44b2,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,sent mail android,mailbox create new body,,,,,ru mail ui writemail write activity,0.9567915201187134
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,toolbar action new,new message,,,,ru mail ui slide stack activity,0.535456120967865
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,inbox,folder name,,,,,ru mail ui slide stack activity,0.5918006896972656
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,drawer layout,navigate,,,,ru mail ui slide stack activity,0.4413919448852539
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,toolbar action search,search,,,,ru mail ui slide stack activity,0.4272861182689667
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,sm study,sender,,,,,ru mail ui slide stack activity,0.4884946346282959
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,nov,date,,,,,ru mail ui slide stack activity,0.5001769661903381
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,another rabbit hole,subject,,,,,ru mail ui slide stack activity,0.5262084603309631
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,checkbox,,,,,ru mail ui slide stack activity,0.5299267768859863
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,automate software engineering,snippet,,,,,ru mail ui slide stack activity,0.4565533697605133
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.view.View,fillable,label,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,to,,,,,ru mail ui writemail write activity,0.7112854719161987
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,sm study gmail com,,,,,,ru mail ui writemail write activity,0.6314114332199097
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,,navigate,,,,ru mail ui writemail write activity,0.6812094449996948
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,toolbar action send,send,,,,ru mail ui writemail write activity,0.6503341197967529
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,cc bcc,copy blind,,,,,ru mail ui writemail write activity,0.582400918006897
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,edit text cc bcc,,,,,ru mail ui writemail write activity,0.6598379015922546
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,subject label,,,,,ru mail ui writemail write activity,0.5357047319412231
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,subject,,,,,ru mail ui writemail write activity,0.6501079797744751
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,add attach btn,,,,,ru mail ui writemail write activity,0.6099321842193604
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,icstsuper cool,subject,,,,,ru mail ui writemail write activity,0.67854905128479
a43b2,a43b2-a44b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,,toggle btn,,,,,ru mail ui writemail write activity,0.549584150314331
a43b2,a43b2-a44b2,4.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,toolbar action send,send,,,,ru mail ui writemail write activity,0.9999998807907104
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,toolbar action new,new message,,,,ru mail ui slide stack activity,0.7211306095123291
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,inbox,folder name,,,,,ru mail ui slide stack activity,0.6187483072280884
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,drawer layout,navigate,,,,ru mail ui slide stack activity,0.5665144920349121
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,toolbar action search,search,,,,ru mail ui slide stack activity,0.6723895072937012
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,sm study,sender,,,,,ru mail ui slide stack activity,0.5440911054611206
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,nov,date,,,,,ru mail ui slide stack activity,0.5234748125076294
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,another rabbit hole,subject,,,,,ru mail ui slide stack activity,0.49989354610443115
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,checkbox,,,,,ru mail ui slide stack activity,0.5733523368835449
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,automate software engineering,snippet,,,,,ru mail ui slide stack activity,0.5046641230583191
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,  mail ru,sender,,,,,ru mail ui slide stack activity,0.6267338395118713
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,   mail ru     ,subject,,,,,ru mail ui slide stack activity,0.5895123481750488
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,                                                 ,snippet,,,,,ru mail ui slide stack activity,0.5875402688980103
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,google community team,sender,,,,,ru mail ui slide stack activity,0.560384213924408
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,0.5133333802223206
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,0.42559197545051575
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.view.View,clickable,label,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,to,,,,,ru mail ui writemail write activity,0.7272924184799194
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,sm study gmail com,,,,,,ru mail ui writemail write activity,0.6068118810653687
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,navigate,,,,ru mail ui writemail write activity,0.7085905075073242
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,cc bcc,copy blind,,,,,ru mail ui writemail write activity,0.6208248138427734
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,edit text cc bcc,,,,,ru mail ui writemail write activity,0.697422444820404
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,subject,subject label,,,,,ru mail ui writemail write activity,0.6076086163520813
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,subject,,,,,ru mail ui writemail write activity,0.6851574182510376
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,add attach btn,,,,,ru mail ui writemail write activity,0.7041758298873901
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,sent mail android,mailbox create new body,,,,,ru mail ui writemail write activity,0.6681023836135864
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,toolbar action send,send,,,,ru mail ui writemail write activity,icstsuper cool,,,,,,ru mail ui writemail write activity,0.6703366041183472
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,toolbar action send,send,,,,ru mail ui writemail write activity,icstsuper cool,subject,,,,,ru mail ui writemail write activity,0.6603845357894897
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,toolbar action send,send,,,,ru mail ui writemail write activity,icstsuper cool body,mailbox create new body,,,,,ru mail ui writemail write activity,0.6050382256507874
a43b2,a43b2-a44b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,toggle btn,,,,,ru mail ui writemail write activity,0.6240454316139221
a43b2,a43b2-a45b2,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,toolbar action new,new message,,,,ru mail ui slide stack activity,1.0000001192092896
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,inbox,folder name,,,,,ru mail ui slide stack activity,0.6995522379875183
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,drawer layout,navigate,,,,ru mail ui slide stack activity,0.6891729831695557
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,toolbar action search,search,,,,ru mail ui slide stack activity,0.7607806921005249
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sm study,sender,,,,,ru mail ui slide stack activity,0.6723058223724365
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,nov,date,,,,,ru mail ui slide stack activity,0.6413310170173645
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,another rabbit hole,subject,,,,,ru mail ui slide stack activity,0.6513802409172058
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,checkbox,,,,,ru mail ui slide stack activity,0.6967734098434448
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,automate software engineering,snippet,,,,,ru mail ui slide stack activity,0.6668298840522766
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,  mail ru,sender,,,,,ru mail ui slide stack activity,0.6901111602783203
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,   mail ru     ,subject,,,,,ru mail ui slide stack activity,0.6420519948005676
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,                                                 ,snippet,,,,,ru mail ui slide stack activity,0.7648636102676392
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,google community team,sender,,,,,ru mail ui slide stack activity,0.6491173505783081
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,0.6583535671234131
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,0.5798998475074768
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.view.View,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,to,,,,,ru mail ui writemail write activity,0.586307168006897
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sm study gmail com,,,,,,ru mail ui writemail write activity,0.5152018666267395
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,navigate,,,,ru mail ui writemail write activity,0.5990790128707886
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,toolbar action send,send,,,,ru mail ui writemail write activity,0.7211306095123291
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,cc bcc,copy blind,,,,,ru mail ui writemail write activity,0.46446284651756287
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,edit text cc bcc,,,,,ru mail ui writemail write activity,0.516934335231781
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,subject,subject label,,,,,ru mail ui writemail write activity,0.4957948923110962
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,subject,,,,,ru mail ui writemail write activity,0.5582981109619141
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,add attach btn,,,,,ru mail ui writemail write activity,0.5687727332115173
a43b2,a43b2-a45b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,0.5036851167678833
