src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,edit_distance
a23b2,a23b2-a24b2,4.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,sample todo,tv exlv task name,,,,,view main activity,,,no,button,,,,,simply activity,,,1.9166666666666665
a23b2,a23b2-a24b2,5.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,delete task,title,,,,,view main activity,,,delete,title,,,,,simply activity,,,2.1666666666666665
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,0.0,delete task,title,,,,,view main activity,,,new list name,add list,,,,,simply activity,,,2.0
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,delete task,title,,,,,view main activity,,,simply,title,,,,,simply activity,,,1.3333333333333335
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,delete task,title,,,,,view main activity,,,add,add list,,,,,simply activity,,,1.4166666666666667
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,delete task,title,,,,,view main activity,,,sample todo,add list,,,,,simply activity,,,1.5833333333333335
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,delete task,title,,,,,view main activity,,,sample todo,,,,,,simply activity,,,1.5833333333333335
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,delete task,title,,,,,view main activity,,,,,,,,sample todo,simply activity,,,1.5833333333333335
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,delete task,title,,,,,view main activity,,,list option,alert title,,,,,simply activity,,,1.75
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,delete task,title,,,,,view main activity,,,edit,title,,,,,simply activity,,,1.5
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,delete task,title,,,,,view main activity,,,yes,button,,,,,simply activity,,,1.4166666666666667
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,delete task,title,,,,,view main activity,,,delete,alert title,,,,,simply activity,,,2.1666666666666665
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,delete task,title,,,,,view main activity,,,sure want delete list,message,,,,,simply activity,,,2.6666666666666665
a23b2,a23b2-a24b2,5.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,delete task,title,,,,,view main activity,,,no,button,,,,,simply activity,,,1.1666666666666667
a24b2,a24b2-a25b2,0.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,new list name,add list,,,,,simply activity,,,new item,new item description,,,,,activity main,,,2.4166666666666665
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,fab add,,,,,activity main,,ic add black dp,1.25
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new list name,add list,,,,,simply activity,,,shopping list,drawer layout,,,,,activity main,,,2.5
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,action delete checked,delete checked item,,,shopping list,activity main,,,2.75
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,drawer layout,sort,,,,activity main,,,1.5
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,drawer layout,option,,,,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,drawer layout,navigate,,,,activity main,,,1.541666666666667
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,new list name,add list,,,,,simply activity,,,quantity,new item quantity,,,,new item,activity main,,,2.5416666666666665
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,,button add new item,do,,,quantity,activity main,,ic do black dp,1.6125
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,new list name,add list,,,,,simply activity,,,quantity,new item quantity,,,,sample todo,activity main,,,2.0416666666666665
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,new list name,add list,,,,,simply activity,,,sample todo,description,,,,,activity main,,,1.9166666666666665
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,new list name,add list,,,,,simply activity,,,,quantity,,,,sample todo,activity main,,,1.9166666666666665
a24b2,a24b2-a25b2,0.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,3.0,new list name,add list,,,,,simply activity,,,,drag n drop handler,swap,,,,activity main,,ic swap vert black dp,1.5833333333333335
a24b2,a24b2-a25b2,1.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,add,add list,,,,,simply activity,,,,button add new item,do,,,quantity,activity main,,ic do black dp,1.5
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,fab add,,,,,activity main,,ic add black dp,1.25
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,add list,,,,,simply activity,,,shopping list,drawer layout,,,,,activity main,,,1.5
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,action delete checked,delete checked item,,,shopping list,activity main,,,1.5
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,drawer layout,sort,,,,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,drawer layout,option,,,,activity main,,,1.25
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,drawer layout,navigate,,,,activity main,,,1.375
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add,add list,,,,,simply activity,,,new item,new item description,,,,,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add,add list,,,,,simply activity,,,quantity,new item quantity,,,,new item,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,add list,,,,,simply activity,,,sample todo,new item description,,,,,activity main,,,1.9166666666666665
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,add list,,,,,simply activity,,,quantity,new item quantity,,,,sample todo,activity main,,,1.9166666666666665
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,add,add list,,,,,simply activity,,,sample todo,description,,,,,activity main,,,1.9166666666666665
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,add,add list,,,,,simply activity,,,,quantity,,,,sample todo,activity main,,,1.9166666666666665
a24b2,a24b2-a25b2,1.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,3.0,add,add list,,,,,simply activity,,,,drag n drop handler,swap,,,,activity main,,ic swap vert black dp,1.5833333333333335
a24b2,a24b2-a25b2,2.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,,,,,,simply activity,,,sample todo,description,,,,,activity main,,,3.1666666666666665
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,fab add,,,,,activity main,,ic add black dp,1.1666666666666667
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,,,,,,simply activity,,,shopping list,drawer layout,,,,,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,action delete checked,delete checked item,,,shopping list,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,drawer layout,sort,,,,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,drawer layout,option,,,,activity main,,,1.3333333333333335
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,drawer layout,navigate,,,,activity main,,,1.4166666666666667
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,,,,,,simply activity,,,new item,new item description,,,,,activity main,,,1.3333333333333335
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,,,,,,simply activity,,,quantity,new item quantity,,,,new item,activity main,,,1.4583333333333335
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,sample todo,,,,,,simply activity,,,,button add new item,do,,,quantity,activity main,,ic do black dp,1.7916666666666667
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,,,,,,simply activity,,,sample todo,new item description,,,,,activity main,,,3.1666666666666665
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,,,,,,simply activity,,,quantity,new item quantity,,,,sample todo,activity main,,,3.1666666666666665
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,,,,,,simply activity,,,,quantity,,,,sample todo,activity main,,,3.1666666666666665
a24b2,a24b2-a25b2,2.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,3.0,sample todo,,,,,,simply activity,,,,drag n drop handler,swap,,,,activity main,,ic swap vert black dp,1.5
a22b2,a22b2-a21b2,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab add,,,,,ui home main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,ui home main activity,,,minimal,,,,,,main activity,,,2.142857142857143
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab add,,,,,ui home main activity,,,,,option,,,,main activity,,,2.1666666666666665
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,ui home main activity,,,n todos,,,,,,main activity,,,2.2
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab add,,,,,ui home main activity,,,,user,,,title,,add activity,,,1.45
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,,,navigate,,,,add activity,,,1.25
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,,make float action button,,,,,add activity,,ic send white dp,1.41
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,off,date compat,,,,remind,add activity,,,1.5833333333333333
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,remind,user remind,,,,,add activity,,,1.3333333333333333
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,,user reminder icon,,,,,add activity,,,1.25
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,ui home main activity,,,sample todo,user,,,title,,add activity,,,1.7833333333333332
a22b2,a22b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab add,,,,,ui home main activity,,,sample todo,list item textview,,,,,main activity,,,2.3333333333333335
a22b2,a22b2-a21b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,edit text,,,,,ui home main activity,,,,user,,,title,,add activity,,,2.25
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,title,edit text,,,,,ui home main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,edit text,,,,,ui home main activity,,,minimal,,,,,,main activity,,,2.142857142857143
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,edit text,,,,,ui home main activity,,,,,option,,,,main activity,,,2.1666666666666665
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,edit text,,,,,ui home main activity,,,,,navigate,,,,add activity,,,1.5
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,edit text,,,,,ui home main activity,,,,make float action button,,,,,add activity,,ic send white dp,1.59
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,1.0,title,edit text,,,,,ui home main activity,,,off,date compat,,,,remind,add activity,,,1.5833333333333333
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,title,edit text,,,,,ui home main activity,,,remind,user remind,,,,,add activity,,,1.3333333333333333
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,edit text,,,,,ui home main activity,,,,user reminder icon,,,,,add activity,,,1.25
a22b2,a22b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,title,edit text,,,,,ui home main activity,,,sample todo,list item textview,,,,,main activity,,,2.5833333333333335
a22b2,a22b2-a21b2,2.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,fab add,,,,,ui home main activity,,,,make float action button,,,,,add activity,,ic send white dp,1.41
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab add,,,,,ui home main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,ui home main activity,,,minimal,,,,,,main activity,,,2.142857142857143
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab add,,,,,ui home main activity,,,,,option,,,,main activity,,,2.1666666666666665
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,ui home main activity,,,n todos,,,,,,main activity,,,2.2
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab add,,,,,ui home main activity,,,,user,,,title,,add activity,,,1.45
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,,,navigate,,,,add activity,,,1.25
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,off,date compat,,,,remind,add activity,,,1.5833333333333333
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,remind,user remind,,,,,add activity,,,1.3333333333333333
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,ui home main activity,,,,user reminder icon,,,,,add activity,,,1.25
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,ui home main activity,,,sample todo,user,,,title,,add activity,,,1.7833333333333332
a22b2,a22b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab add,,,,,ui home main activity,,,sample todo,list item textview,,,,,main activity,,,2.3333333333333335
a22b2,a22b2-a21b2,3.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,txt thing,,,,,ui home main activity,,,sample todo,list item textview,,,,,main activity,,,4.0
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,txt thing,,,,,ui home main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,ui home main activity,,,minimal,,,,,,main activity,,,2.142857142857143
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,txt thing,,,,,ui home main activity,,,,,option,,,,main activity,,,2.1666666666666665
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,ui home main activity,,,n todos,,,,,,main activity,,,2.8
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,user,,,title,,add activity,,,1.5833333333333335
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,,navigate,,,,add activity,,,1.5
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,make float action button,,,,,add activity,,ic send white dp,1.7850000000000001
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,off,date compat,,,,remind,add activity,,,1.75
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,remind,user remind,,,,,add activity,,,1.5833333333333335
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,user reminder icon,,,,,add activity,,,1.25
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,txt thing,,,,,ui home main activity,,,sample todo,user,,,title,,add activity,,,3.45
a23b2,a23b2-a21b2,1.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new task,,,,,view main activity,,plus white,,add item fab,,,,,main activity,,ic add white dp,2.25
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new task,,,,,view main activity,,plus white,minimal,,,,,,main activity,,,2.142857142857143
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab new task,,,,,view main activity,,plus white,,,option,,,,main activity,,,2.1666666666666665
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new task,,,,,view main activity,,plus white,n todos,,,,,,main activity,,,2.0
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new task,,,,,view main activity,,plus white,,user,,,title,,add activity,,,1.45
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,,,navigate,,,,add activity,,,1.5
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,,make float action button,,,,,add activity,,ic send white dp,1.71
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,off,date compat,,,,remind,add activity,,,1.3333333333333333
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,remind,user remind,,,,,add activity,,,1.3333333333333333
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,,user reminder icon,,,,,add activity,,,1.25
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new task,,,,,view main activity,,plus white,sample todo,user,,,title,,add activity,,,1.45
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab new task,,,,,view main activity,,plus white,sample todo,list item textview,,,,,main activity,,,2.0
a23b2,a23b2-a21b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,name,et new task name,,,,,view main activity,,,,user,,,title,,add activity,,,1.45
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,name,et new task name,,,,,view main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,name,et new task name,,,,,view main activity,,,minimal,,,,,,main activity,,,2.2857142857142856
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,name,et new task name,,,,,view main activity,,,,,option,,,,main activity,,,2.1666666666666665
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,,,navigate,,,,add activity,,,1.625
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,,make float action button,,,,,add activity,,ic send white dp,1.305
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,off,date compat,,,,remind,add activity,,,1.5833333333333333
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,remind,user remind,,,,,add activity,,,1.5833333333333335
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,,user reminder icon,,,,,add activity,,,1.25
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,name,et new task name,,,,,view main activity,,,sample todo,list item textview,,,,,main activity,,,2.5
a23b2,a23b2-a21b2,3.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,okay,bt new task ok,,,,,view main activity,,,,make float action button,,,,,add activity,,ic send white dp,1.305
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,bt new task ok,,,,,view main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,bt new task ok,,,,,view main activity,,,minimal,,,,,,main activity,,,2.142857142857143
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,okay,bt new task ok,,,,,view main activity,,,,,option,,,,main activity,,,2.1666666666666665
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,bt new task ok,,,,,view main activity,,,n todos,,,,,,main activity,,,2.2
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,bt new task ok,,,,,view main activity,,,,user,,,title,,add activity,,,1.45
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,,,navigate,,,,add activity,,,1.5
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,off,date compat,,,,remind,add activity,,,1.5833333333333333
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,remind,user remind,,,,,add activity,,,1.3333333333333333
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,,user reminder icon,,,,,add activity,,,1.25
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,okay,bt new task ok,,,,,view main activity,,,sample todo,user,,,title,,add activity,,,1.45
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,okay,bt new task ok,,,,,view main activity,,,sample todo,list item textview,,,,,main activity,,,2.0
a23b2,a23b2-a21b2,4.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,tv exlv task name,,,,,view main activity,,,sample todo,list item textview,,,,,main activity,,,4.0
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,tv exlv task name,,,,,view main activity,,,,add item fab,,,,,main activity,,ic add white dp,2.0
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,tv exlv task name,,,,,view main activity,,,minimal,,,,,,main activity,,,2.142857142857143
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,tv exlv task name,,,,,view main activity,,,,,option,,,,main activity,,,2.1666666666666665
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,tv exlv task name,,,,,view main activity,,,n todos,,,,,,main activity,,,2.8
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,,user,,,title,,add activity,,,1.5833333333333335
