src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,use
a24b2,a24b2-a22b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,,,,,,simply activity,,,sample todo,edit text,,,,,ui home main activity,,,0.5224977731704712
a24b2,a24b2-a22b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,sample todo,,,,,,simply activity,,,delete,btn delete,,,,,ui home main activity,,,0.2566130459308624
a24b2,a24b2-a22b2,3.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,delete,title,,,,,simply activity,,,delete,btn delete,,,,,ui home main activity,,,0.557729959487915
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,delete,title,,,,,simply activity,,,,fab add,,,,,ui home main activity,,,0.2023266851902008
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,delete,title,,,,,simply activity,,,default,txt title,,,,,ui home main activity,,,0.37369340658187866
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,delete,title,,,,,simply activity,,,,txt count,,,,,ui home main activity,,,0.23789440095424652
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,delete,title,,,,,simply activity,,,,fab set,,,,,ui home main activity,,,0.20007827877998352
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,delete,title,,,,,simply activity,,,look dream interpret life rather,txt empty,,,,,ui home main activity,,,0.23426738381385803
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,delete,title,,,,,simply activity,,,title,edit text,,,,,ui home main activity,,,0.41255509853363037
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,delete,title,,,,,simply activity,,,content,edit text content,,,,,ui home main activity,,,0.29470956325531006
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,delete,title,,,,,simply activity,,,default,txt group,,,,,ui home main activity,,,0.2532252073287964
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,1.0,delete,title,,,,,simply activity,,,,input panel,,,,,ui home main activity,,,0.1675419807434082
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,delete,title,,,,,simply activity,,,,fab add reminder,,,,,ui home main activity,,,0.2494804412126541
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,delete,title,,,,,simply activity,,,sample todo,edit text,,,,,ui home main activity,,,0.2874695360660553
a24b2,a24b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,delete,title,,,,,simply activity,,,sample todo,txt thing,,,,,ui home main activity,,,0.244192436337471
a25b2,a25b2-a22b2,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab add,,,,,activity main,,ic add black dp,,fab add,,,,,ui home main activity,,,0.5647121071815491
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab add,,,,,activity main,,ic add black dp,default,txt title,,,,,ui home main activity,,,0.28645849227905273
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,activity main,,ic add black dp,,txt count,,,,,ui home main activity,,,0.2919713854789734
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab add,,,,,activity main,,ic add black dp,,fab set,,,,,ui home main activity,,,0.455328106880188
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,activity main,,ic add black dp,look dream interpret life rather,txt empty,,,,,ui home main activity,,,0.21830932796001434
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab add,,,,,activity main,,ic add black dp,title,edit text,,,,,ui home main activity,,,0.3006608784198761
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab add,,,,,activity main,,ic add black dp,content,edit text content,,,,,ui home main activity,,,0.2789881229400635
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,default,txt group,,,,,ui home main activity,,,0.29202204942703247
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.view.View,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,,input panel,,,,,ui home main activity,,,0.30204880237579346
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,,fab add reminder,,,,,ui home main activity,,,0.5680919885635376
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,activity main,,ic add black dp,sample todo,edit text,,,,,ui home main activity,,,0.31570321321487427
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab add,,,,,activity main,,ic add black dp,sample todo,txt thing,,,,,ui home main activity,,,0.2712307274341583
a25b2,a25b2-a22b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,fab add,,,,,activity main,,ic add black dp,delete,btn delete,,,,,ui home main activity,,,0.2657868564128876
a25b2,a25b2-a22b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,new item,new item description,,,,,activity main,,,title,edit text,,,,,ui home main activity,,,0.3322599232196808
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,new item,new item description,,,,,activity main,,,,fab add,,,,,ui home main activity,,,0.29461660981178284
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,new item,new item description,,,,,activity main,,,default,txt title,,,,,ui home main activity,,,0.27274683117866516
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new item,new item description,,,,,activity main,,,,txt count,,,,,ui home main activity,,,0.24158763885498047
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,new item,new item description,,,,,activity main,,,,fab set,,,,,ui home main activity,,,0.285491943359375
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new item,new item description,,,,,activity main,,,look dream interpret life rather,txt empty,,,,,ui home main activity,,,0.18675310909748077
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,new item,new item description,,,,,activity main,,,content,edit text content,,,,,ui home main activity,,,0.358399361371994
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,default,txt group,,,,,ui home main activity,,,0.21384890377521515
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,,input panel,,,,,ui home main activity,,,0.24776503443717957
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,,fab add reminder,,,,,ui home main activity,,,0.31391969323158264
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,new item,new item description,,,,,activity main,,,sample todo,txt thing,,,,,ui home main activity,,,0.2538270950317383
a25b2,a25b2-a22b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,new item,new item description,,,,,activity main,,,delete,btn delete,,,,,ui home main activity,,,0.15614637732505798
a25b2,a25b2-a22b2,2.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,fab add,,,,,ui home main activity,,,0.3647960424423218
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,default,txt title,,,,,ui home main activity,,,0.2569275498390198
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,txt count,,,,,ui home main activity,,,0.27156317234039307
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,fab set,,,,,ui home main activity,,,0.2911685109138489
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,look dream interpret life rather,txt empty,,,,,ui home main activity,,,0.21796450018882751
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,title,edit text,,,,,ui home main activity,,,0.2537150979042053
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,content,edit text content,,,,,ui home main activity,,,0.24556240439414978
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,default,txt group,,,,,ui home main activity,,,0.2338647097349167
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.view.View,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,input panel,,,,,ui home main activity,,,0.2610738277435303
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,fab add reminder,,,,,ui home main activity,,,0.37319695949554443
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,button add new item,do,,,quantity,activity main,,ic do black dp,sample todo,edit text,,,,,ui home main activity,,,0.29023265838623047
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,button add new item,do,,,quantity,activity main,,ic do black dp,sample todo,txt thing,,,,,ui home main activity,,,0.2683008313179016
a25b2,a25b2-a22b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,button add new item,do,,,quantity,activity main,,ic do black dp,delete,btn delete,,,,,ui home main activity,,,0.17577765882015228
a25b2,a25b2-a22b2,3.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,description,,,,,activity main,,,sample todo,txt thing,,,,,ui home main activity,,,0.537907600402832
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,description,,,,,activity main,,,,fab add,,,,,ui home main activity,,,0.4754732847213745
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,sample todo,description,,,,,activity main,,,default,txt title,,,,,ui home main activity,,,0.37465542554855347
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,description,,,,,activity main,,,,txt count,,,,,ui home main activity,,,0.429324746131897
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,description,,,,,activity main,,,,fab set,,,,,ui home main activity,,,0.48338186740875244
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,description,,,,,activity main,,,look dream interpret life rather,txt empty,,,,,ui home main activity,,,0.29320693016052246
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,description,,,,,activity main,,,title,edit text,,,,,ui home main activity,,,0.45146429538726807
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,description,,,,,activity main,,,content,edit text content,,,,,ui home main activity,,,0.4622071385383606
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,default,txt group,,,,,ui home main activity,,,0.3719169497489929
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,,input panel,,,,,ui home main activity,,,0.3868563175201416
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,,fab add reminder,,,,,ui home main activity,,,0.4223684072494507
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,description,,,,,activity main,,,sample todo,edit text,,,,,ui home main activity,,,0.586868405342102
a25b2,a25b2-a22b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,sample todo,description,,,,,activity main,,,delete,btn delete,,,,,ui home main activity,,,0.2948026955127716
a24b2,a24b2-a23b2,0.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,new list name,add list,,,,,simply activity,,,name,et new task name,,,,,view main activity,,,0.4444299638271332
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,skip,btn skip,,,,,tutorial activity,,,0.15720100700855255
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new list name,add list,,,,,simply activity,,,welcome,view pager,,,,,tutorial activity,,,0.2860071659088135
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new list name,add list,,,,,simply activity,,,,,,,,,tutorial activity,,,0.1741810441017151
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,next,btn next,,,,,tutorial activity,,,0.3101094961166382
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,fab new task,,,,,view main activity,,plus white,0.3038805425167084
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,new list name,add list,,,,,simply activity,,,list,clayout,,,,,view main activity,,,0.4702499210834503
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,ac search,search,,,,view main activity,,,0.15444040298461914
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,ac add,list,,,,view main activity,,,0.5015161037445068
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,clayout,option,,,,view main activity,,,0.19492988288402557
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,clayout,open menu,,,,view main activity,,,0.15572738647460938
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,new list name,add list,,,,,simply activity,,,click new list,initial alert,,,,,view main activity,,,0.5696181654930115
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,new list name,add list,,,,,simply activity,,,add new task,second alert,,,,,view main activity,,,0.41713839769363403
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,new list name,add list,,,,,simply activity,,,task available,tv empty view task,,,,,view main activity,,,0.23744681477546692
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,new list name,add list,,,,,simply activity,,,,title,,,,,view main activity,,,0.26323962211608887
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,new list name,add list,,,,,simply activity,,,new task,dialog title,,,,,view main activity,,,0.31418558955192566
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,new list name,add list,,,,,simply activity,,,description,et new task description,,,,,view main activity,,,0.26009199023246765
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,deadline,tv todo list deadline,,,,,view main activity,,,0.284231036901474
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,reminder,tv todo list reminder,,,,,view main activity,,,0.38726305961608887
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,new list name,add list,,,,,simply activity,,,progress,tv task progress,,,,,view main activity,,,0.10485576093196869
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,new list name,add list,,,,,simply activity,,,,new task progress,,,,,view main activity,,,0.24799270927906036
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,new list name,add list,,,,,simply activity,,,priority,tv new task priority str,,,,,view main activity,,,0.2180565446615219
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,medium,tv new task priority,,,,,view main activity,,,0.13233309984207153
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,new list name,add list,,,,,simply activity,,,list,tv new task listchoose str,,,,,view main activity,,,0.4635366201400757
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,click select,tv new task listchoose,,,,,view main activity,,,0.32896745204925537
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,cancel,bt new task cancel,,,,,view main activity,,,0.18709762394428253
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,new list name,add list,,,,,simply activity,,,okay,bt new task ok,,,,,view main activity,,,0.25405633449554443
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,new list name,add list,,,,,simply activity,,,sample todo,tv exlv task name,,,,,view main activity,,,0.3284353017807007
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,4.0,new list name,add list,,,,,simply activity,,,,cb task do,,,,,view main activity,,,0.22172518074512482
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,new list name,add list,,,,,simply activity,,,deadline,tv exlv task deadline,,,,sample todo,view main activity,,,0.13023404777050018
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.ProgressBar,fillable,clickable,4.0,new list name,add list,,,,,simply activity,,,,pb task progress,,,,deadline,view main activity,,,0.11776141822338104
a24b2,a24b2-a23b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,new list name,add list,,,,,simply activity,,,select option,,,,,,view main activity,,,0.28281742334365845
a24b2,a24b2-a23b2,1.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,add,add list,,,,,simply activity,,,okay,bt new task ok,,,,,view main activity,,,0.27904337644577026
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add,add list,,,,,simply activity,,,skip,btn skip,,,,,tutorial activity,,,0.25385957956314087
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,add list,,,,,simply activity,,,welcome,view pager,,,,,tutorial activity,,,0.3343019485473633
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,add list,,,,,simply activity,,,welcome privacy friendly list app use permission,view pager,,,,,tutorial activity,,,0.3071945309638977
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,add list,,,,,simply activity,,,,,,,,,tutorial activity,,,0.23108607530593872
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add,add list,,,,,simply activity,,,next,btn next,,,,,tutorial activity,,,0.304481565952301
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,fab new task,,,,,view main activity,,plus white,0.3313165009021759
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,add list,,,,,simply activity,,,list,clayout,,,,,view main activity,,,0.4336918890476227
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,ac search,search,,,,view main activity,,,0.1392703354358673
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,ac add,list,,,,view main activity,,,0.49160510301589966
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,clayout,option,,,,view main activity,,,0.31102243065834045
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,clayout,open menu,,,,view main activity,,,0.22375066578388214
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,add list,,,,,simply activity,,,click new list,initial alert,,,,,view main activity,,,0.44288578629493713
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,add list,,,,,simply activity,,,add new task,second alert,,,,,view main activity,,,0.5444673299789429
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,add list,,,,,simply activity,,,task available,tv empty view task,,,,,view main activity,,,0.2976008951663971
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,add list,,,,,simply activity,,,name,et new task name,,,,,view main activity,,,0.29119059443473816
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,add list,,,,,simply activity,,,,title,,,,,view main activity,,,0.2657186985015869
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,add list,,,,,simply activity,,,new task,dialog title,,,,,view main activity,,,0.328313946723938
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,add list,,,,,simply activity,,,description,et new task description,,,,,view main activity,,,0.2371443808078766
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,add list,,,,,simply activity,,,deadline,tv todo list deadline,,,,,view main activity,,,0.22305628657341003
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,add list,,,,,simply activity,,,reminder,tv todo list reminder,,,,,view main activity,,,0.302071750164032
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,add list,,,,,simply activity,,,progress,tv task progress,,,,,view main activity,,,0.16967588663101196
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,add list,,,,,simply activity,,,,new task progress,,,,,view main activity,,,0.281782865524292
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,add list,,,,,simply activity,,,priority,tv new task priority str,,,,,view main activity,,,0.20571434497833252
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,add list,,,,,simply activity,,,medium,tv new task priority,,,,,view main activity,,,0.1216241717338562
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,add list,,,,,simply activity,,,list,tv new task listchoose str,,,,,view main activity,,,0.3979223370552063
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,add list,,,,,simply activity,,,click select,tv new task listchoose,,,,,view main activity,,,0.3013540804386139
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,add list,,,,,simply activity,,,cancel,bt new task cancel,,,,,view main activity,,,0.21992112696170807
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,add list,,,,,simply activity,,,sample todo,et new task name,,,,,view main activity,,,0.32898634672164917
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add,add list,,,,,simply activity,,,sample todo,tv exlv task name,,,,,view main activity,,,0.2658827304840088
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,4.0,add,add list,,,,,simply activity,,,,cb task do,,,,,view main activity,,,0.3256283700466156
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add,add list,,,,,simply activity,,,deadline,tv exlv task deadline,,,,sample todo,view main activity,,,0.12192082405090332
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.ProgressBar,clickable,clickable,4.0,add,add list,,,,,simply activity,,,,pb task progress,,,,deadline,view main activity,,,0.16192829608917236
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,5.0,add,add list,,,,,simply activity,,,delete task,title,,,,,view main activity,,,0.33684855699539185
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,add list,,,,,simply activity,,,select option,,,,,,view main activity,,,0.33320721983909607
a24b2,a24b2-a23b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,5.0,add,add list,,,,,simply activity,,,edit task,title,,,,,view main activity,,,0.3131510615348816
a24b2,a24b2-a23b2,2.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,sample todo,,,,,,simply activity,,,sample todo,tv exlv task name,,,,,view main activity,,,0.5072430372238159
a24b2,a24b2-a23b2,2.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,skip,btn skip,,,,,tutorial activity,,,0.29991865158081055
a24b2,a24b2-a23b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,,,,,,simply activity,,,welcome,view pager,,,,,tutorial activity,,,0.42824283242225647
a24b2,a24b2-a23b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,,,,,,simply activity,,,welcome privacy friendly list app use permission,view pager,,,,,tutorial activity,,,0.3624846339225769
