src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,glove
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text username,,,,,,content wrapper,,,,,0.40174447000026703
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text username,,,,,sign,sign button,,,,,0.41592632234096527
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text username,,,,,nearby,hot button nearby,nearby,,,,0.32200706005096436
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text username,,,,,search,hot button search,search,,,,0.39238061010837555
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text username,,,,,me,hot button profile,me,,,,0.4618764966726303
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text username,,,,,activity,hot button feed,activity,,,,0.33206914365291595
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text username,,,,,collection,hot button collection,collection,,,,0.37431252002716064
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text username,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.3567955866456032
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,,text username,,,,,password,activity login edit password,,,,,0.630206286907196
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,4.0,,text username,,,,,show password,activity login unmask password checkbox,,,,,0.5105421543121338
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text username,,,,,log,activity login btn,,,,,0.42399078607559204
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text username,,,,,log google,google sign,,,,,0.42400096356868744
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text username,,,,,log facebook,fb log,,,,,0.2267378605902195
a33b2,a33b2-a35b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text username,,,,,n yelp account yet sign,activity login create account question,,,,,0.6049010157585144
a33b2,a33b2-a35b2,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text password,,,,,password,activity login edit password,,,,,0.8282167017459869
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text password,,,,,no not now,negative action button,,,,,0.2961614467203617
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text password,,,,,personalize tip go,title,,,,,0.5648301243782043
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text password,,,,,near interest business event send push notification,description,,,,,0.6664213538169861
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text password,,,,,yes turn,positive action button,,,,,0.3102225065231323
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text password,,,,,skip,skip button,,,,,0.31877779215574265
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text password,,,,,welcome yelp,welcome headline,,,,,0.2871532291173935
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text password,,,,,know place,welcome tagline,,,,,0.2537309341132641
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text password,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.47262419760227203
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,continue google,google sign button,,,,,0.5192646235227585
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,continue facebook,fb sign button,,,,,0.4275905340909958
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text password,,,,,or,login signup divider,,,,,0.5327947735786438
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,sign email,sign text button,,,,,0.724405974149704
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,log,login text button,,,,,0.9273346662521362
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,me,hot button profile,me,,,,0.5589857399463654
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,text password,,,,,,content wrapper,navigate,,,,0.3656942583620548
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,,text password,,,,,,search icon,,,,,0.5015923827886581
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,text password,,,,,cleaner mover delivery sushi etc,search text,,,,,0.7675420939922333
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,restaurant,title,,,,,0.5648301243782043
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,nearby,hot button nearby,nearby,,,,0.24186271289363503
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,search,hot button search,search,,,,0.5045914202928543
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,activity,hot button feed,activity,,,,0.33206598460674286
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,collection,hot button collection,collection,,,,0.4714217633008957
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text password,,,,,log,log button,,,,,0.5620851367712021
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,text password,,,,,,content wrapper,navigate,,,,0.3656942583620548
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text password,,,,,,content wrapper,,,,,0.3656942583620548
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text password,,,,,sign,sign button,,,,,0.4275905340909958
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,nearby,hot button nearby,nearby,,,,0.24186271289363503
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,search,hot button search,search,,,,0.5045914202928543
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,me,hot button profile,me,,,,0.5589857399463654
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,activity,hot button feed,activity,,,,0.33206598460674286
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,collection,hot button collection,collection,,,,0.4714217633008957
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,,text password,,,,,email,activity login edit username,,,,,0.7555513679981232
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text password,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.47262419760227203
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,4.0,,text password,,,,,show password,activity login unmask password checkbox,,,,,0.7085525691509247
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text password,,,,,log,activity login btn,,,,,0.5664766728878021
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text password,,,,,log google,google sign,,,,,0.512694463133812
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text password,,,,,log facebook,fb log,,,,,0.22515903413295746
a33b2,a33b2-a35b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text password,,,,,n yelp account yet sign,activity login create account question,,,,,0.7473869025707245
a33b2,a33b2-a35b2,5.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,6.0,sign,button sign,,,,,log,activity login btn,,,,,0.4764639213681221
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,sign,button sign,,,,,no not now,negative action button,,,,,0.41349808126688004
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,sign,button sign,,,,,personalize tip go,title,,,,,0.6030425429344177
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,sign,button sign,,,,,near interest business event send push notification,description,,,,,0.5930099934339523
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,sign,button sign,,,,,yes turn,positive action button,,,,,0.7823371589183807
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,sign,button sign,,,,,skip,skip button,,,,,0.5156994014978409
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,sign,button sign,,,,,welcome yelp,welcome headline,,,,,0.5421582087874413
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,sign,button sign,,,,,know place,welcome tagline,,,,,0.551501952111721
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,sign,button sign,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.5478539392352104
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,sign,button sign,,,,,continue google,google sign button,,,,,0.7891705185174942
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,sign,button sign,,,,,continue facebook,fb sign button,,,,,0.7891705185174942
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,sign,button sign,,,,,or,login signup divider,,,,,0.0038325898349285126
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,sign,button sign,,,,,sign email,sign text button,,,,,0.9999999552965164
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,sign,button sign,,,,,log,login text button,,,,,0.6194498166441917
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,me,hot button profile,me,,,,0.31747105717658997
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,sign,button sign,,,,,,content wrapper,navigate,,,,0.28530555218458176
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,sign,button sign,,,,,,search icon,,,,,0.5906115174293518
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,sign,button sign,,,,,cleaner mover delivery sushi etc,search text,,,,,0.6163851097226143
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,restaurant,title,,,,,0.5043380409479141
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,delivery,title,,,,,0.46522702276706696
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,takeout,title,,,,,0.2994046211242676
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,accountant,title,,,,,0.2717507490888238
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,plumber,title,,,,,0.24784614890813828
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,auto repair,title,,,,,0.4305107146501541
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,mover,title,,,,,0.23843933269381523
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,more,title,,,,,0.22510097175836563
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,nearby,hot button nearby,nearby,,,,0.5918806046247482
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,search,hot button search,search,,,,0.7135846465826035
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,activity,hot button feed,activity,,,,0.6074944287538528
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,button sign,,,,,collection,hot button collection,collection,,,,0.5597760379314423
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,sign,button sign,,,,,log,log button,,,,,0.6313153505325317
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,sign,button sign,,,,,,content wrapper,navigate,,,,0.28530555218458176
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,button sign,,,,,,content wrapper,,,,,0.28530555218458176
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,button sign,,,,,join yelp community write review check local business,content wrapper,,,,,0.5046943090856075
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,sign,button sign,,,,,sign,sign button,,,,,0.9999999552965164
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,button sign,,,,,nearby,hot button nearby,nearby,,,,0.5918806046247482
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,button sign,,,,,search,hot button search,search,,,,0.7135846465826035
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,button sign,,,,,me,hot button profile,me,,,,0.31747105717658997
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,button sign,,,,,activity,hot button feed,activity,,,,0.6074944287538528
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,button sign,,,,,collection,hot button collection,collection,,,,0.5597760379314423
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,sign,button sign,,,,,email,activity login edit username,,,,,0.5642036125063896
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,sign,button sign,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.5478539392352104
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,sign,button sign,,,,,password,activity login edit password,,,,,0.44935934990644455
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,4.0,sign,button sign,,,,,show password,activity login unmask password checkbox,,,,,0.5221539661288261
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,sign,button sign,,,,,log google,google sign,,,,,0.6212738081812859
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,sign,button sign,,,,,log facebook,fb log,,,,,0.38121482777933124
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,sign,button sign,,,,,n yelp account yet sign,activity login create account question,,,,,0.7694465890526772
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,sign,button sign,,,,,nse nkdjfq al ne,activity login edit username,,,,,0.38170699775218964
a33b2,a33b2-a35b2,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,sign,button sign,,,,,qazws x,activity login edit password,,,,,0.5172931179404259
a35b2,a35b2-a33b2,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,log,log button,,,,,log,button log,,,,,1.0
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,log,log button,,,,,,root fragment,,,,,0.37692102789878845
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,log,log button,,,,,,icon cart,bag,,,ic basket grey dp,0.3838717043399811
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,log,log button,,,,,feature,toolbar title,,,,,0.48802872002124786
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,log,log button,,,,,,action search,search,,,,0.4917551726102829
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,log,log button,,,,,,image,,,,,0.4620898365974426
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,profile,design menu item,,,,,0.5931354835629463
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,log,log button,,,,,sign,email,,,,,0.5822380483150482
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,feature,design menu item,,,,,0.4972323104739189
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,shop,design menu item,,,,,0.3816429600119591
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,social,design menu item,,,,,0.3574742525815964
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,store locator,design menu item,,,,,0.4091872349381447
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.FrameLayout,clickable,clickable,1.0,log,log button,,,,,,design navigation view,,,,,0.4213743358850479
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,wishlist,design menu item,,,,,0.3397456929087639
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,log,log button,,,,,setting,design menu item,,,,,0.5459377840161324
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,log,log button,,,,,,icon cart,bag,,,ic basket grey dp,0.3838717043399811
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,log,log button,,,,,profile,toolbar title,,,,,0.5839318931102753
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,log,log button,,,,,,action search,search,,,,0.4917551726102829
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,log,log button,,,,,,,,,,,0.0
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,log,log button,,,,,hi,scroll view,,,,,0.43287184834480286
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,log,log button,,,,,sign rainbow account,scroll view,,,,,0.5027290135622025
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,log,log button,,,,,join,button sign,,,,,0.6098554581403732
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,log,log button,,,,,find store,,,,,,0.5323158502578735
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,log,log button,,,,,call u,,,,,,0.4170437455177307
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,log,log button,,,,,email u,,,,,,0.6560556292533875
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,log,log button,,,,,return,,,,,,0.3624818027019501
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,log,log button,,,,,faq,,,,,,0.33656615018844604
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,log,log button,,,,,,text username,,,,,0.41016630828380585
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,log,log button,,,,,hello,toolbar title,,,,,0.4757470339536667
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,log,log button,,,,,,,,,,,0.0
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,log,log button,,,,,log,tab layout,,,,,0.7867566496133804
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,log,log button,,,,,join,tab layout,,,,,0.5195069909095764
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,log,log button,,,,,,text password,,,,,0.5620851367712021
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,log,log button,,,,,forgot password,forgot password,,,,,0.6304892003536224
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,log,log button,,,,,sign,button sign,,,,,0.6313153505325317
a35b2,a35b2-a33b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,log,log button,,,,,pse sxwabw al ne,text username,,,,,0.29764987528324127
a35b2,a35b2-a33b2,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,email,activity login edit username,,,,,,text username,,,,,0.8282167017459869
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,email,activity login edit username,,,,,,root fragment,,,,,0.2651197537779808
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,email,activity login edit username,,,,,,icon cart,bag,,,ic basket grey dp,0.33984989672899246
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,email,activity login edit username,,,,,feature,toolbar title,,,,,0.5724171996116638
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,email,activity login edit username,,,,,,action search,search,,,,0.5304549932479858
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,email,activity login edit username,,,,,,image,,,,,0.5196226835250854
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,email,activity login edit username,,,,,profile,design menu item,,,,,0.6070413043101629
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,email,activity login edit username,,,,,sign,email,,,,,0.6230694651603699
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,email,activity login edit username,,,,,,design navigation view,,,,,0.4559576213359833
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,email,activity login edit username,,,,,log,button log,,,,,0.6400251388549805
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,email,activity login edit username,,,,,,icon cart,bag,,,ic basket grey dp,0.33984989672899246
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,email,activity login edit username,,,,,profile,toolbar title,,,,,0.6803511679172516
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,email,activity login edit username,,,,,,action search,search,,,,0.5304549932479858
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,email,activity login edit username,,,,,,,,,,,0.0
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,email,activity login edit username,,,,,hi,scroll view,,,,,0.5769432932138443
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,email,activity login edit username,,,,,join,button sign,,,,,0.5383597537875175
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,email,activity login edit username,,,,,hello,toolbar title,,,,,0.6505279839038849
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,email,activity login edit username,,,,,,,,,,,0.0
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,email,activity login edit username,,,,,log,tab layout,,,,,0.6336426138877869
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,email,activity login edit username,,,,,,text password,,,,,0.7555513679981232
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,email,activity login edit username,,,,,forgot password,forgot password,,,,,0.6749800592660904
a35b2,a35b2-a33b2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,email,activity login edit username,,,,,sign,button sign,,,,,0.5642036125063896
a35b2,a35b2-a33b2,5.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,password,activity login edit password,,,,,,text password,,,,,0.8282167017459869
a35b2,a35b2-a33b2,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,password,activity login edit password,,,,,,root fragment,,,,,0.2825836092233658
a35b2,a35b2-a33b2,5.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,password,activity login edit password,,,,,,icon cart,bag,,,ic basket grey dp,0.3183411881327629
a35b2,a35b2-a33b2,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,password,activity login edit password,,,,,feature,toolbar title,,,,,0.471562460064888
